"행정구역시도코드","가구총소득구간코드","피곤함정도코드","삶만족도코드","(주행동시간량_921) 출근","(주행동시간량_922) 퇴근"
11,,2,2,0,0
11,,2,2,0,0
11,,2,2,0,0
11,,2,2,0,0
11,,2,2,0,0
11,,2,2,0,0
11,,2,2,0,0
11,,2,2,0,0
11,,2,2,0,0
11,,2,2,0,0
11,,2,2,0,0
11,,2,2,0,120
11,,2,2,0,20
11,,2,2,10,0
11,,2,2,10,0
11,,2,2,10,10
11,,2,2,10,10
11,,2,2,10,10
11,,2,2,10,10
11,,2,2,10,10
11,,2,2,10,10
11,,2,2,10,20
11,,2,2,10,20
11,,2,2,10,20
11,,2,2,10,20
11,,2,2,10,30
11,,2,2,10,30
11,,2,2,100,100
11,,2,2,100,80
11,,2,2,110,110
11,,2,2,110,120
11,,2,2,120,150
11,,2,2,120,30
11,,2,2,120,60
11,,2,2,20,10
11,,2,2,20,10
11,,2,2,20,10
11,,2,2,20,20
11,,2,2,20,20
11,,2,2,20,20
11,,2,2,20,20
11,,2,2,20,20
11,,2,2,20,20
11,,2,2,20,20
11,,2,2,20,20
11,,2,2,20,20
11,,2,2,20,20
11,,2,2,20,30
11,,2,2,20,30
11,,2,2,20,40
11,,2,2,20,80
11,,2,2,30,0
11,,2,2,30,0
11,,2,2,30,10
11,,2,2,30,20
11,,2,2,30,20
11,,2,2,30,20
11,,2,2,30,20
11,,2,2,30,30
11,,2,2,30,30
11,,2,2,30,30
11,,2,2,30,30
11,,2,2,30,30
11,,2,2,30,30
11,,2,2,30,30
11,,2,2,30,30
11,,2,2,30,30
11,,2,2,30,30
11,,2,2,30,30
11,,2,2,30,30
11,,2,2,30,30
11,,2,2,30,30
11,,2,2,30,30
11,,2,2,30,30
11,,2,2,30,40
11,,2,2,30,40
11,,2,2,30,40
11,,2,2,30,40
11,,2,2,30,50
11,,2,2,30,60
11,,2,2,30,60
11,,2,2,40,0
11,,2,2,40,20
11,,2,2,40,20
11,,2,2,40,30
11,,2,2,40,30
11,,2,2,40,30
11,,2,2,40,30
11,,2,2,40,30
11,,2,2,40,30
11,,2,2,40,30
11,,2,2,40,30
11,,2,2,40,30
11,,2,2,40,40
11,,2,2,40,40
11,,2,2,40,40
11,,2,2,40,40
11,,2,2,40,40
11,,2,2,40,40
11,,2,2,40,50
11,,2,2,40,50
11,,2,2,40,50
11,,2,2,40,50
11,,2,2,40,50
11,,2,2,40,60
11,,2,2,40,60
11,,2,2,40,60
11,,2,2,40,60
11,,2,2,40,60
11,,2,2,40,60
11,,2,2,50,0
11,,2,2,50,20
11,,2,2,50,30
11,,2,2,50,30
11,,2,2,50,40
11,,2,2,50,40
11,,2,2,50,40
11,,2,2,50,40
11,,2,2,50,40
11,,2,2,50,50
11,,2,2,50,50
11,,2,2,50,50
11,,2,2,50,50
11,,2,2,50,50
11,,2,2,50,50
11,,2,2,50,50
11,,2,2,50,60
11,,2,2,50,60
11,,2,2,50,70
11,,2,2,50,70
11,,2,2,50,70
11,,2,2,50,70
11,,2,2,50,70
11,,2,2,50,70
11,,2,2,60,110
11,,2,2,60,20
11,,2,2,60,40
11,,2,2,60,40
11,,2,2,60,40
11,,2,2,60,40
11,,2,2,60,40
11,,2,2,60,50
11,,2,2,60,60
11,,2,2,60,60
11,,2,2,60,60
11,,2,2,60,60
11,,2,2,60,60
11,,2,2,60,60
11,,2,2,60,60
11,,2,2,60,60
11,,2,2,60,60
11,,2,2,60,60
11,,2,2,60,70
11,,2,2,60,70
11,,2,2,60,70
11,,2,2,60,80
11,,2,2,60,80
11,,2,2,60,90
11,,2,2,70,0
11,,2,2,70,0
11,,2,2,70,0
11,,2,2,70,0
11,,2,2,70,0
11,,2,2,70,110
11,,2,2,70,40
11,,2,2,70,60
11,,2,2,70,60
11,,2,2,70,60
11,,2,2,70,70
11,,2,2,70,90
11,,2,2,70,90
11,,2,2,80,40
11,,2,2,80,60
11,,2,2,80,60
11,,2,2,80,60
11,,2,2,80,60
11,,2,2,80,70
11,,2,2,80,90
11,,2,2,80,90
11,,2,2,90,10
11,,2,2,90,110
11,,2,2,90,70
11,,2,2,90,70
11,,2,2,90,80
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,0
11,,2,3,0,130
11,,2,3,0,30
11,,2,3,0,30
11,,2,3,0,60
11,,2,3,10,0
11,,2,3,10,0
11,,2,3,10,10
11,,2,3,10,10
11,,2,3,10,10
11,,2,3,10,10
11,,2,3,10,10
11,,2,3,10,20
11,,2,3,10,30
11,,2,3,10,60
11,,2,3,110,100
11,,2,3,110,80
11,,2,3,110,80
11,,2,3,120,100
11,,2,3,120,110
11,,2,3,130,150
11,,2,3,150,70
11,,2,3,20,0
11,,2,3,20,0
11,,2,3,20,0
11,,2,3,20,0
11,,2,3,20,0
11,,2,3,20,20
11,,2,3,20,20
11,,2,3,20,20
11,,2,3,20,20
11,,2,3,20,20
11,,2,3,20,20
11,,2,3,20,20
11,,2,3,20,20
11,,2,3,20,20
11,,2,3,20,20
11,,2,3,20,20
11,,2,3,20,30
11,,2,3,20,30
11,,2,3,20,30
11,,2,3,20,30
11,,2,3,20,30
11,,2,3,20,60
11,,2,3,30,0
11,,2,3,30,10
11,,2,3,30,20
11,,2,3,30,20
11,,2,3,30,30
11,,2,3,30,30
11,,2,3,30,30
11,,2,3,30,30
11,,2,3,30,30
11,,2,3,30,30
11,,2,3,30,30
11,,2,3,30,30
11,,2,3,30,40
11,,2,3,30,40
11,,2,3,30,40
11,,2,3,30,40
11,,2,3,30,40
11,,2,3,30,50
11,,2,3,30,50
11,,2,3,30,50
11,,2,3,30,50
11,,2,3,30,50
11,,2,3,30,50
11,,2,3,30,60
11,,2,3,30,70
11,,2,3,40,0
11,,2,3,40,0
11,,2,3,40,10
11,,2,3,40,20
11,,2,3,40,20
11,,2,3,40,30
11,,2,3,40,30
11,,2,3,40,30
11,,2,3,40,30
11,,2,3,40,30
11,,2,3,40,30
11,,2,3,40,30
11,,2,3,40,30
11,,2,3,40,40
11,,2,3,40,40
11,,2,3,40,40
11,,2,3,40,40
11,,2,3,40,40
11,,2,3,40,40
11,,2,3,40,40
11,,2,3,40,40
11,,2,3,40,40
11,,2,3,40,40
11,,2,3,40,40
11,,2,3,40,40
11,,2,3,40,40
11,,2,3,40,40
11,,2,3,40,40
11,,2,3,40,50
11,,2,3,40,50
11,,2,3,40,50
11,,2,3,40,50
11,,2,3,40,50
11,,2,3,40,50
11,,2,3,40,60
11,,2,3,40,60
11,,2,3,40,60
11,,2,3,40,60
11,,2,3,40,60
11,,2,3,50,0
11,,2,3,50,0
11,,2,3,50,0
11,,2,3,50,0
11,,2,3,50,10
11,,2,3,50,140
11,,2,3,50,30
11,,2,3,50,30
11,,2,3,50,40
11,,2,3,50,40
11,,2,3,50,40
11,,2,3,50,50
11,,2,3,50,50
11,,2,3,50,50
11,,2,3,50,50
11,,2,3,50,50
11,,2,3,50,50
11,,2,3,50,50
11,,2,3,50,50
11,,2,3,50,50
11,,2,3,50,50
11,,2,3,50,50
11,,2,3,50,50
11,,2,3,50,50
11,,2,3,50,50
11,,2,3,50,60
11,,2,3,50,60
11,,2,3,50,60
11,,2,3,50,60
11,,2,3,60,0
11,,2,3,60,0
11,,2,3,60,30
11,,2,3,60,30
11,,2,3,60,40
11,,2,3,60,40
11,,2,3,60,50
11,,2,3,60,50
11,,2,3,60,50
11,,2,3,60,60
11,,2,3,60,60
11,,2,3,60,60
11,,2,3,60,60
11,,2,3,60,60
11,,2,3,60,60
11,,2,3,60,60
11,,2,3,60,60
11,,2,3,60,60
11,,2,3,60,60
11,,2,3,60,60
11,,2,3,60,60
11,,2,3,60,70
11,,2,3,60,70
11,,2,3,60,80
11,,2,3,60,90
11,,2,3,70,0
11,,2,3,70,40
11,,2,3,70,40
11,,2,3,70,60
11,,2,3,70,60
11,,2,3,70,70
11,,2,3,70,70
11,,2,3,70,70
11,,2,3,70,70
11,,2,3,70,70
11,,2,3,70,70
11,,2,3,70,90
11,,2,3,80,140
11,,2,3,80,30
11,,2,3,80,40
11,,2,3,80,50
11,,2,3,80,60
11,,2,3,80,60
11,,2,3,80,70
11,,2,3,80,70
11,,2,3,80,80
11,,2,3,80,80
11,,2,3,80,80
11,,2,3,80,80
11,,2,3,80,90
11,,2,3,80,90
11,,2,3,80,90
11,,2,3,90,100
11,,2,3,90,100
11,,2,3,90,60
11,,2,3,90,60
11,,2,3,90,70
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,0,0
11,,2,4,10,0
11,,2,4,10,10
11,,2,4,10,40
11,,2,4,10,40
11,,2,4,100,60
11,,2,4,20,20
11,,2,4,20,50
11,,2,4,30,0
11,,2,4,30,30
11,,2,4,30,30
11,,2,4,40,20
11,,2,4,50,40
11,,2,4,60,40
11,,2,4,60,50
11,,2,4,60,50
11,,2,4,60,50
11,,2,4,60,60
11,,2,4,60,70
11,,2,4,70,120
11,,2,4,70,160
11,,2,4,70,80
11,,2,4,70,80
11,,2,5,0,0
11,,2,5,0,0
11,,2,5,0,0
11,,2,5,0,0
11,,2,5,0,0
11,,2,5,0,0
11,,2,5,0,0
11,,2,5,0,0
11,,2,5,0,0
11,,2,5,0,0
11,,2,5,0,0
11,,2,5,0,0
11,,2,5,0,0
11,,2,5,0,0
11,,2,5,50,90
11,,2,5,90,90
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,0
11,,3,1,0,50
11,,3,1,10,10
11,,3,1,20,0
11,,3,1,40,40
11,,3,1,40,50
11,,3,1,60,30
11,,3,1,60,60
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,0
11,,3,2,0,20
11,,3,2,10,10
11,,3,2,10,20
11,,3,2,120,120
11,,3,2,20,20
11,,3,2,30,20
11,,3,2,30,20
11,,3,2,30,30
11,,3,2,30,30
11,,3,2,30,40
11,,3,2,30,50
11,,3,2,30,60
11,,3,2,40,30
11,,3,2,40,30
11,,3,2,40,30
11,,3,2,40,30
11,,3,2,40,70
11,,3,2,50,0
11,,3,2,50,30
11,,3,2,50,30
11,,3,2,50,40
11,,3,2,50,50
11,,3,2,50,50
11,,3,2,60,30
11,,3,2,60,30
11,,3,2,60,40
11,,3,2,60,40
11,,3,2,60,50
11,,3,2,60,60
11,,3,2,80,90
11,,3,2,90,120
11,,3,2,90,90
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
11,,3,3,0,0
